ID	Polarity	Text
1077	pos	इन सबका मतलब है बिना धीमा पड़े एप्पलीकेशन्स लोड होना। 
1078	pos	गेमिंग और मल्टीटास्किंग दोनों तेज हैं।
1079	con	गेमिंग के दौरान, टैबलेट थोड़ी गरम होने लगती है । और इसका बायां हिस्सा खासतौर पर गरम हो जाता है । क्यूंकि प्रोसेसर यहीं लगा है , इससे परफार्मेंस में कोई बदलाव नहीं होता। 
1080	pos	सैमसंग के इस डिवाइस में एक बेहतरीन टास्क मैनेजर यूटिलिटी है । जिससे अगर आपको लगे कि परफार्मेंस धीमी हो गई है । तो कोई भी सिर्फ इस एप्प पर जा कर रैम को फ्री कर सकता है । 
1081	pos	कॉलिंग पी620 का एक इंटिग्रल फीचर है । और डेडिकेटिड एयरपीस के चलते इस डिवाइस पर बिना हैंड्सफ्री के भी कॉल की जा सकती है ।  
1082	con	कॉल क्वालिटी अच्छी है  लेकिन इसे कान पर थामे रखना बहुत बेढंगा सा लगता है । 
1083	pos	कुल मिला कर परफार्मेंस फ्रंट पर डिवाइस में कोई कमी नहीं है । और यह हर कार्य बहुत आसानी और आराम से करती है । 
1084	neu	डिवाइस इंटरनेट से कनेक्ट होने के लिए वाईफाई और 3जी का प्रयोग करती है ।  
1085	neu	यह स्टेंडर्ड साइज का सिम स्लॉट प्रयोग करती है । तो यूजर को माइक्रो सिम पर अपग्रेड होने की जरूरत नहीं है ।  
1086	neu	डाटा स्पीड नेटवर्क पर निर्भर करती है । लेकिन डिवाइस की आंतरिक परफार्मेंस निर्दोष है । चाहे कॉलिंग हो या सर्फिंग।
1087	pos	वायरलेस ट्रांसफर के लिए इसमें ब्लूटूथ 3.0 है , जो तेज है । लेकिन पूरी पोटेंशियल दिखाने के लिए दूसरी डिवाइस भी टक्कर की होनी चाहिए। 
1088	con	हालांकि ब्लूटूथ इस्तेमाल करते समय यह नोटिस किया गया कि, बैटरी वाईफाई के मुकाबले इस पर ज्यादा तेजी से चुकती है । 
1089	neu	डिवाइस के साथ मल्टीपल कनेक्टिविटी ऑपशन है । जो डिवाइस के साथ मिले इसके अपने यूएसबी केबल को पोर्ट से जोड़ने पर चलता है । लेकिन यूजर को अन्य कनेक्टर्स जैसे यूएसबी और एचडीएमआई को अलग से खरीदना पड़ता है । 
1090	pos	सैमसंग गैलेक्सी टैब पी620 एक मल्टीमीडिया पॉवरहाउस है । जो अधिकतर ऑडियो और वीडियो कोडेक्स को सपोर्ट करता है , इसके साथ ही यूजर एंड्रॉयड बाजार से इसके लिए एप्पलीकेशन्स भी आसानी से डाउनलोड कर सकते हैं। 
1091	neu	पी620 में 16जीबी की इंटरनल स्टोरेज है । जिसे फिल्में, एप्पस, संगीत, तस्वीरें और डॉक्यूमेंट्स स्टोर किए जा सकते हैं, और अगर आपकी जगह चुक गई हो तो इसको एसडीएचसी कार्ड की सहायता से 64जीबी तक बढ़ाया जा सकता है । 
1092	pos	इस डिवाइस में 2मेगापिक्सल का फ्रंट फेसिंग कैमरा है । जो हाई डेफिनिशन वीडियो कॉलिंग के लिए बढ़िया है । हालांकि कैमरे का पूरा लाभ लेने के लिए एप्पलीकेशन होना जरूरी है ।  
1093	neu	पीछे की ओर इसमें 3मेगापिक्सल कैमरा कम रोशनी में इस्तेमाल के लिए फ्लैश के साथ है ।  
1094	pos	कैमरे की क्वॉलिटी ब्राइट और मध्यम रोशनी में अच्छी है , जबकि कम रोशनी में कैमरा स्वतः ही फ्लैश प्रयोग करता है ।  
1095	con	ब्राइट लाइट में ली गई तस्वीरें शार्प हैं लेकिन रात को या कम रोशनी में इमेजिस ग्रेनी सी हो जाती हैं। 
1096	pos	फिर भी, पिक्चर क्वालिटी अन्य किसी भी डिवाइस से बेहतर है । 
1097	pos	इस डिवाइस का एक और फायदा है । इसकी बैटरी लाइफ। 
1098	neu	सामान्य गेमिंग, ऑडियो और वीडियो इस्तेमाल और 3जी और वाईफाई दोनों पर वेब ब्राउजिंग के साथ यह डिवाइस दो दिन तक बिना रीचार्ज किए चलती रही। 
1099	pos	इसका 4000mAh का बैटरी पैक सुनने में भले ही छोटा लगे लेकिन सच्चाई यह है । कि डिवाइस के हार्डवेयर को फाइन ट्यून करके पॉवर कन्संप्शन और परफार्मेंस के लिए बैलेंस किया गया है ।  
1100	pos	सैमसंग पी620 देखने में शानदार डिवाइस है । जो जानदार परफार्मेंस भी देती है ।  
1101	pos	यह उनके लिए बेहतरीन है । जो एक ऐसा टैबलेट लेना चाहते हैं जिसमें सब कुछ मौजूद हो। 
1102	neu	कुल मिला कर हनिकॉम्ब 3.2 इस डिवाइस के लिए अच्छा है । और डिवाइस पूरी तरह से इसके लिए तैयार की गई है ।  
1105	pos	यूएसबी होस्ट सपोर्ट और 1जीबी रैम 
1106	pos	फुल 1080p एचडी वीडियो प्लेबैक है ।  
1108	neg	साधारण बिल्ड क्वॉलिटी है ।  
1109	neg	होमस्क्रीन की एस्पेक्ट रेशो ठीक नहीं है ।  
1110	neg	ब्लूटूथ और वॉल्यूम बटन नहीं है ।  
1111	neu	7-इंच के डिसप्ले के साथ, जिंक जेड990 टैबलेट के मुकाबले के अन्य टैबलेट्स में से कुछ हैं बीटेल, रिलायंस, एचसीएल और आईबेरी। 
1112	pos	जिंक जेड 990 टैबलेट चीन में असेम्बल्ड है । और बहुत ही बजट क्वॉलिटी की बिल्ड है । 
1113	neu	इस टैबलेट में सिंगल कोर विवान्ट जीसी 340 मोबाइल प्रोसेसर है ।  
1114	neu	टैबलेट में फुल यूएसबी 2.0 पोर्ट है । जो यूएसबी फ्लैश ड्राइव से डाटा पढ़ सकता है । और टैबलेट को यूएसबी डाटा मॉडेम के प्रयोग से 3जी नेटवर्क से कनेक्ट कर सकता है ।  
1115	neu	इस टैबलेट में एंड्रॉयड 4.0 आईस क्रीम सैंडविच यूजर इंटरफेस है । जिसे कस्टमाइजेशन की जरूरत नहीं है ।  
1116	pos	आगे से, देखने पर जिंक टैबलेट किसी भी अन्य टैबलेट जैसा है । लेकिन तुलनात्मक रूप से थोड़ा पतला है । 
1117	pos	लुक्स की बात करें तो, जिंक के जेड 900, जेड 909 और जेड 999 टैबलेट्स एक से लगते हैं। 
1118	neu	तो कोई भी सबसे पहले पॉवर बटन ढूंढेगा, जिंक में साईड में लगे सभी बटन को लेबल किया है । लगे हैं। 
1119	neg	जिंक जेड990 टैबलेट की बॉडी मैटे फिनिश की है । और बैटरी के कारण थोड़ा भारी भी है ।  
1120	con	हाथ में बहुत अच्छा लगता है । लेकिन अगर आप ने इसे ज्यादा जोर से पकड़ लिया तो यह टूट सकता है । 
1121	pos	स्क्रीन के चारों ओर लगा बेजल इसे अंगूठे द्वारा चलाते समय पकड़ने में आसान बनाता है ।  
1122	neg	जब बात डिजाइन और फिनिशिंग की करें तो हमें लगता है । कि यह इसकी कीमत के मुकाबले कुछ कमतर है ।  
1123	pos	जिंक ने 7-इंच का केपेसिटिव डिसप्ले चुना है । जो सच में बेहतरीन चीज है ।  
1124	neu	सेफ रहने के लिए, टैबलेट ड्ब्ल्यूवीजीए (480X800 पिक्सल) नेटिव रिजॉल्यूशन सपोर्ट करती है ।  
1125	neu	इसका मतलब है । कि इस रिजॉल्यूशन के लिए बनी ज्यादातर महत्वपूर्ण एप्पस इस पर डिफॉल्ट रूप से चलेंगी।
1126	neg	हालांकि, स्क्रीन वैसा क्रिस्प नहीं है । जैसा की आदर्श रूप से उम्मीद की जा रही थी। 
1127	neu	किन्ही मायनों में, हमें रिलायंस 3जी टैब की याद आ गई।
1128	neg	अब एक ऐसा मुद्दा जो ग्राहक को गुस्सा दिला सकता है ।  
1129	neg	इस टैबलेट को जब पोर्ट्रेट मोड में रखा जाए तो सारे होमस्क्रीन आईकन उठे हुए से दिखते हैं लेकिन जैसे ही आप इसे लैंडस्केप मोड में करते हैं, स्क्रीन के टॉप पर से सारे आईकन और सर्च बार स्क्रीन से बाहर निकल जाती है ।  
1130	neuयह एस्पेक्ट रेशो का ईश्यू है । और हम आशा करते हैं कि यह आने वाले अपडेट में फिक्स कर दिया जाएगा। 	
1131	pos	स्क्रीन वेबपेज और टैक्स्ट बहुत ब्राइट दिखाता है । जो इनके लिए फायदेमंद हैं। 
1132	neu	शुक्र है , कि कंपनी ने केपेसिटिव टचस्क्रीन डिसप्ले दिया है । जो ठीक-ठाक रिस्पांसिव है ।  
1133	neg	लेकिन अगर कई एप्पस चला दिए जाएं तो यह कम मेमोरी के चलते एकदम से रिस्पांस देना बंद कर देता है ।  
1134	neu	चेसिस के नीचे, जिंक जेड 990 टैबलेट में सिंगल-कोर 1.2 GHz विवान्टे जीसी 640 है ।  
1135	neu	टैबलेट में 1GB की मेमोरी है ।  
1136	neu	जिंक ने टैबलेट कनेक्ट से वाई-फाई कनेक्ट करने के लिए सिम स्लॉट की जगह वाई-फाई दिया है , कंपनी ने यूएसबी होस्टाइल फीचर भी दिया है ।  
1137	neu	साइड में पूरे यूएसबी 2.0 पोर्ट के साथ, बाजार में मौजूद किसी भी 3जी डाटा मॉडम को इस टैबलेट पर चलाया जा सकता है ।  
1138	neu	टैबलेट में सिर्फ 4जीबी का इंटरनल स्टोरेज है । जिसे माइक्रो एसडी कार्ड की सहायता से 32 जीबी तक बढ़ाया जा सकता है । 
1139	neg	हालांकि, टैबलेट में ब्लूटूथ मॉड्यूल का फीचर नहीं है ।  
1140	neu	लेकिन ईमानदारी से, अगर इसमें तेज डाटा ट्रांसफर मोड- यूएसबी होस्ट होता, तो आप ब्लूटूथ के बारे में क्यों सोचते?
1141	neu	जिंक टैबलेट स्टॉक एंड्रॉयड 4.0 आईस क्रीम सैंडविच ऑपरेटिंग सिस्टम पर बिना कस्टमाइजेशन के चलता है ।  
1142	neg	परंतु, सचेत रहें इस टैबलेट पर हर एप्पलीकेशन न तो डाउनलोड और न इंस्टॉल हो सकती है ।  
1143	neu	स्पष्ट तौर वे नहीं जो बेसिक हार्डवेयर सपोर्ट करती हों। 
1144	neg	कई मौकों पर हम कॉपी-पेस्टिंग जैसे बेसिक फंक्शन्स भी आसानी से नहीं कर पाए। 
1145	neg	एस्पेक्ट रेशो की समस्या से नेटिव ब्राउसर पर फार्म भरने और कॉपी-पेस्ट करने में परेशानी हुई।
1146	neu	चूंकि टैबलेट में बेहतरीन ग्राफिक्स चिप नहीं है । एप्प लोड होने में खुद ही 2-6 सैकेंड ले लेते हैं।
1147	neu	जिंक टैबलेट में यूएसबी होस्ट फीचर है  जो यूएसबी फ्लैश स्टोरेज पर डाटा लिख और पढ़ सकता है ।  
1148	neu	इसके अतिरिक्त, टैबलेट पर बाजार में मौजूद ज्यादातर 3जी यूएसबी डॉन्गल्स डाटा कनेक्टिविटी के लिए प्रयोग किए जा सकते हैं।
1149	neg	याद रखें केवल कुछ चुने हुए डॉन्गल्स ही इस पर काम करते हैं। 
1150	pos	अगर कनेक्ट हो जाएं तो आराम से चलते हैं। 
1151	neu	बैटरी स्टेटिस्टिक्स की बात करें तो, सेल-स्टेंडबाई प्रोसेस हाई कॉन्सम्पशन प्रतिशत दिखाता है । जो कि आदर्श रूप से 15 से 20 फीसदी से अधिक नहीं होना चाहिए था। 
1152	pos	पैकेजिंग में फुल 1080p एचडी वीडियो सपोर्ट की बात कही गई थी और हमें बहुत है ।रानी हुई कि वाकई में फुल एचडी वीडियो चल सकी। 
1153	pos	यह एमपी4, एवीआई फार्मेट्स को सपोर्ट करता है । तो इसपर हमें वीडियो इंटरटेन्मेन्ट का अहसास जरूर हुआ।
1154	neu	इस टैबलेट को मिनी-एचडीएमआई पोर्ट की सहायता से बड़े डिसप्ले से जोड़ा जा सकता है । लेकिन इसके साथ केबल नहीं मिलती है । 
1155	neu	इस टैबलेट पैक के साथ 3600 mAh लीथियम-आईऑन बैटरी मिलती है ।  
1156	pos	इसका मूल मंत्र यह है । कि अगर आप नेटवर्क फंक्शन्स को बंद रखेंगे, तो सामान्य प्रयोग पर यह टैबलेट बेहतरीन बैटरी बैकअप देगी। 
1157	neu	अगर आप वाई-फाई और/या 3जी नेटवर्क डॉन्गल लगाए रखेंगे, तो यह आसानी से पांच से छह घंटे चल जाएगी। 
1158	neu	इसके अलावा टैबलेट की बैटरी लाइफ औसत ही है । 
1159	con	बेशक, एक टैबलेट एंड्रॉयड 4.0 आईस क्रीम सैंडविच के साथ 8990 रुपये में सुनने में अच्छा लगता है , लेकिन यह डिवाइस आम लोगों की जरूरतों से बहुत दूर है ।  
1160	pos	अगर इसकी कमियों को दूर करने वाला अपडेट लाया जाए तो इसका एंड्रॉयड 4.0 आईसीएस बेहतरीन परफार्मेंस देगा। 
1161	pos	पहली नजर में हमें लगा था कि इसकी स्पेसिफिकेशन और एंड्रॉयड 4.0 आईसीएस आधारित बजट सेगमेंट का टैबलेट हमें आकर्षित कर लेगा। 
1162	neg	जरूर, यह अपनी 1जीबी रैम के कारण अच्छा तो है । लेकिन इसके प्रोसेसर और ग्राफिक्स की कमियों ने इसे बेकार कर दिया है ।  
1163	neg	मुख्य रूप से इसके साधारण स्क्रीन, वॉल्यूम कंट्रोल बटनों का और ब्लूटूथ न होना आपको दो बार सोचने के लिए मजबूर कर देगा।
1172	neu	मूलतः 7 इंच का टैबलेट एल्युमिनियम के खूबसुरत कवर तथा सामने के काले रंग के साथ लांच किया गया था, हालांकि हुवैई ने अन्य रंगों के विकल्प की घोषणा की है । जिसमें शामिल है । हल्का काला, क्लासिक ब्राउन एवं चटक गुलाबी। 
1173		
1174	pos	अब बनावट की बात करे तो टैबलेट की वजन 390 ग्राम, निश्चित रूप से कम है ।  
1175	pos	मीडिया पैड में पीछे का कवर चमकदार एल्युमिनियम का है  जिसके ऊपरी और निचले शिरों पर त्रिकोणीय कवर, पोरट्रेट मोड में पकड़ने पर दिखाई देते है । जो निश्चित रूप से ध्यान आकर्षित करते हैं। 
1176	neu	नीचे की तरफ लगे त्रिकोणीय ढक्कन के अंदर सिम और SD कार्ड का स्थान है । जबकि बैटरी टैबलेट के सामान्य नियमानुसार खोली नहीं जा सकती है । 
1177	pos	हालांकि पिछला ढक्कन वर्ग विशेषत्व का एहसास कराता है  लेकिन त्रिकोणीय ढक्कन रबड़ के साथ मजबूत तथा सुंदर दिखते है । इन ढक्कनों को हटाना बहुत आसान है ।  
1178	pos	यह टैबलेट एल्युमिनियम के साथ पूरी तरह से प्रोफेशनल लगते है जबकि नए रंगों के समायोजन आंखों को बांधते है । और बनावट भी उच्च कोटि की है । जो एक दो बार गिरने पर बर्दास्त कर सकती है । 
1179	neu	टैबलेट के दाहिनी उपरी तरफ वाल्यूम रॉकर के बगल में पॉवर ऑन ऑफ बटन है । जबकि पोंर्ट्रेट मोड में पकड़ने परा नीचे मिनी HDMI एवं मिनी USB पोर्ट तथा चार्जर की जगह है ।  
1180	neu	3.5 मिमी का जैक ऊपर की तरफ दोनों स्पीकर के पीछे है । जबकि वाई तरफ कोई की या पोर्ट नहीं है ।  
1181	neg	कीज का स्थान ठीक है । पर स्पीकर्स का स्थान थोड़ा गड़बड़ है । क्योंकि लैण्डस्कैप मोड में वीडियो गेम खेलते समय या मूवी देखते समय कम से कम एक स्पीकर ढक जाता है । जिससे आवाज दब जाती है । 
1182	neu	हुवैई मीडिया पैड 7 इंच के डिस्प्ले तथा WXGA(1280x800 पिक्सल) रिजोल्यूशन के साथ आता है ।  
1183	neu	एसर आइकोनिया में TFT LCD कैपेसिटिव टचस्क्रीन 800 x 1280 पिक्सल रेजोल्यूशन, 149 ppi पिक्सल घनत्व और 350 निट्स की ब्राइटनेस है ।  
1184	neu	7.7 इंच के सैमसंग गैलेक्सी टैबलेट में 1280 x 800 पिक्स रेजोल्यूशन, 197 ppi है ।  
1185	pos	अतः निश्चित रूप से डिसप्ले के लिहाज से मीडिया पैड एक बेहतरीन पैड है , जिसे आप महसूस कर सकते हैं।
1186	neu	मीडिया पैड में IPS LCD टेक्नालॉजी के कारण व्यूइंग एंगल विस्तृत है ।  
1187	pos	तथा पूर्ण ब्राइटनेस के होने पर, जिसे आप सेटिंग मैन्यू में जाकर नियंत्रित कर सकते हैं, आप तेज धूम में भी फिल्म देख सकते हैं। 
1188	pos	इसके ब्राइट डिसप्ले का निश्चित रूप से शुक्रगुजार हूं। 
1189	pos	इसमें गेम खेलने या वीडियो देखने का अपना अलग आनंद है । 
1190	neg	टैबलेट की स्क्रीन को अंगुलियों के निशान या अन्य निशानों से खतरा है । जिन्हें साफ करना काफी कठिन होता है । 
1191	neu	अन्य टैबलेट की तरह मीडिया पैड में भी व्यवाहारिक रूप से स्क्रीन पर बटन नहीं है ।  
1192	neu	अतः आपको किसी एप्पलीकेशन के लिए कैपेसिटिव कीज का सहारा लेना पड़ता है ।  
1193	neu	स्क्रीन पर आप एप्पस एवं '+' ऑइकन ऊपर दाहिनी तरफ पाते हैं। 
1194	neu	पहला आपको सभी एप्पलीकेशन से जोड़ता है , जबकि प्लस ऑइकन आपको अपनी स्क्रीन पर किसी एप्पलीकेशन का शॉर्टकट बनाने में मदद करता है ।  
1195	neu	नीचे बायीं तरफ आप बैक तथा मिनिमाइज के निशान पाते हैं। 
1196	neu	साथ में एक निशान चल रहे एप्पलीकेशन को दर्शाता है ।  
1197	neuइस प्रकार आप आसानी से किसी भी एप्प को करेंट टैब से बंद कर सकते हैं तथा इसी के द्वारा आप हाल ही में बंद किए गए एप्प को पुनः देख सकते हैं।	
1198	pos	किसी एप्प को हटाना भी बहुत आसान है ।  
1199	neu	किसी एप्प पर अपनी अंगुली रखे और या तो इसे किसी होमपैज पर डाल दें या अनस्टॉल ऑइकन जो ऊपर दाहिनी तरफ है , पर खींचकर छोड़ दें। 
1200	neg	हनीकॉम्ब की केवल कमी यह है । कि सिम के लिए जगह होने के वाबजूद यह बात नहीं कराता है ।  
1201	neu	आप केवल 3जी सेवाओं का मजा ले सकते हैं। 
1202	neu	इस टैबलेट में 1.2 GHz का डुअल कोर प्रसोसर है । जोकि अपेक्षित अच्छा परफार्मेंस देता है ।  
1203	pos	हमने बहुत से सघन गेम जैसे अस्फाल्ट 6, DH3, टेंपल रन आदि खेले हैं पर टैबलेट ने कभी भी किसी भी शिकायत का मौका नहीं दिया है । जैसे फ्रीज होना या लैग आना जबकि कई एप्प एक साथ चल रहे थे। 
1204	con	यह सही है । कि टैबलेट गेम खेलते समय बहुत जल्दी गरम हो जाते है । लेकिन कुछ हद तक यह सामान्य बात है । 
1205	negहुवैई मीडिया पैड के बारे में एक सामान्य शिकायत बैटरी बैकअप कम होना है ।  	
1206	neu	टैबलेट में 4100 mAh ली पॉलीमर बैटरी लगी है । जो कागजी रूप से अच्छी लगती है ।  
1207	neu	इसे 100 फीसदी चार्ज करने पर हमनें दो घंटे फिल्म देखी, 30 मिनट तक गेम खेला और 30 मिनट तक ब्लुटूथ हेंडसेट के साथ गाने सुने। 
1208	neu	तब भी बैटरी में कुछ क्षमता बाकी थी। 
1209	pos	अतः यह विश्वास किया जा सकता है । कि अगर पूरी तरह चार्ज बैटरी है । तो पूरे दिन काम चल जाएगा।
1210	neu	जहां तक मल्टीमीडिया फंक्शन का सवाल है । तो इसमें मल्टी फार्मेट विडीयो एवं ऑडियो प्लेयर लगा है ।  
1211	neu	आप एंड्रॉयड मार्केट से बहुत से मीडिया प्लेयर डाउनलोड कर सकते हैं। 
1212	pos	टैबलेट के ऊपरी हिस्से में लगे दो स्पीकर काफी तेज आवाज देते हैं
1213	pos	अतः यदि आप अपना हेंडसेट भूल गए हैं तो परेशान न हो क्योंकि स्पीकर किसी भी माहौल में काफी तेज आवाज देते हैं, आवाज स्पष्ट है । तथा जैसा कि पहले कहा जा चुका है । कि विजुअल इतने अच्छे हैं कि सांस थम जाए और निश्चित रूप से आप डिवाइस पर मूवी देखने में आनंदित होंगे।
1214	neu	हुवैई मीडिया पैड में डुअल कैमरा है । एक 5 मेगापिक्सल ऑटोफोकस उच्च डेफीनिशन वाला पिछला एवं 1.3 मेगापिक्सल का सामने वाला कैमरा चैटिंग के लिए। 
1215	con	पिछले कैमरे के द्वारा बेहतर रंगों एवं कांट्रस्ट के साथ आप फोटो खींच सकते हैं किंतु फ्लैश न होने के कारण कम रोशनी में इसका प्रयोग नहीं किया जा सकता है । 
1216	con	हां, बैटरी बैकअप में आपको थोड़ा सा निराश कर सकता है , किंतु आवाज एवं विजुअल के मामलों में निश्चित रूप से आप इसकी तारीफ करेंगे। 
1217	con	परफार्मेंस के मामले में मीडिया पैड आपको निराश नहीं करेगा लेकिन नियमित फुल USB होने पर और अच्छा होता, अंदरूनी स्टोरेज भी इसका कम है ।
	neg	 मात्र 8 GB की मेमोरी, उसमें भी आप केवल 5.8 GB का ही प्रयोग कर सकते है , जोकि 7 इंच वाले सैमसंग के गैलेक्सी टैब 620 की 16 GB की मेमोरी की तुलना में काफी कम है  या 10 इंच वाले एसर आईकोनिया टैब या सोनी टैब S की तुलना में भी कम है ।  
1218	pos	ये सभी लगभग समान कीमत या मीडिया पैड से कम कीमत पर उपलब्ध हैं।
1219	neg	स्क्रीन रेजोल्यूशन खराब है ।
1220	pos	यह 7 इंच का टैबलेट बिना शक बहुत स्लीक और स्टाइलिश है  जिसमें डूअल टोन कलर स्कीम है  जो डिवाइस को क्लॉस टच देती है । 
1221	neg	फनबुक भी इन्हीं में से एक है । और जहां तक इसके डिजाइन की बात है , इसमें अभी भी बहुत कुछ किया जाना बाकी है । 
1222	pos	फनबुक का आसान मगर उपयोगी डिजाइन है । जिसमें दो आवरणों के बीच में टैबलेट के इंटरनल कॉम्पोनेंट्स सुरक्षित हैं। 
1223	neu	टैबलेट दो रंगों में आती है , स्लेट ग्रे और मिडनाइट ब्लैक। 
1224	neu	हमारे पास स्लेट ग्रे वर्जन है ।  
1225	con	ग्लॉस की संगत ने इसकी खूबसूरती को और बढ़ा दिया है । लेकिन इससे इसपर छूने से लगने वाले धब्बों की आशंका बढ़ गई है । 
1226	neu	माइक्रोमैक्स फनबुक में 7 इंच का डिसप्ले 800X400 पिक्सल रिजॉल्यूशन के साथ है ।  
1227	con	रिजॉल्यूशन यकीनन कम है । लेकिन चूंकि यह लो-कॉस्ट टैबलेट है , हमें इससे कोई परेशानी नहीं है । 
	pos	 यह डिसप्ले ज्यादातर मामलों में अच्छा प्रदर्शन कर रहा है ।  
1228	con	कलर रिप्रॉडक्शन के मामले में, डिस्पले थोड़ा निराश करता है । लेकिन जब ब्राइटनेस की बात करें, तो डिसप्ले बहुत आकर्षक लगता है । और यह खासियत इस डिवाइस पर चलने वाली हर एप्पलीकेशन और गेम में देखी जा सकती है । 
1229	con	इस फनबुक में रिजॉल्यूशन कम होने के बावजूद, निर्माता ने इसमें मल्टी पाइंट टच इनपुट सिस्टम की सुविधा दी है ।  
1230	pos	मल्टी पाइंट टच उन एप्पलीकेशन्स या गेम्स में जरूरी होता है । जिनमें एक ही समय में कई इनपुट्स देने होते हैं और यह बहुत तेज टाइपिंग गति के लिए भी अच्छा होता है ।  
1231	neg	हालांकि टच में सूक्ष्मता का आभाव है । और कभी-कभी इस्तेमाल के दौरान टच सही स्थान पर नहीं हो पाया। 
1232	neu	हमें यह परेशानी तब हुई, जब हमने इस पर एक एप्प (गेम) चला रहे थे अचानक गलती से उसके साथ ही एक और एप्पलीकेशन भी चल पड़ी।
1233	pos	माइक्रोमैक्स फनबुक की एक और विशेषता है । इसमें लगा डूअल कोर 400 MHz का ग्राफिक प्रोसेसर जिससे इस डिवाइस पर फुल HD 1080p का वीडियो प्लेबैक की सुविधा भी है , पर एक बार फिर कम डिसप्ले रिजॉल्यूशन हाई डेफिनिशन कॉन्टेंट के मजे को खराब कर देता है । जिससे यूजर मिनी HDMI पोर्ट का इस्तेमाल कर इस कॉनटेंट का मजा किसी अन्य बड़े स्कीन पर ले पाता है ।  
1234	neg	चूंकि इस पैकेज में कोई HDMI एडॉप्टर शामिल नहीं है ,  तो यूजर को इसे अलग से ही खरीदना होगा।
1235	pos	माइक्रोमैक्स फनबुक की बिल्ट क्वॉलिटी बेहतरीन है  और इसकी क्वॉलिटी बिलकुल वैसी ही है ।   
1236	con	बॉडी पॉलिकार्बोनेट शैल की बनी है । जो हल्की होने के साथ ही मजबूत भी है , यह डिवाइस कम दूरी पर से दुर्घटनावश गिरने से तो बचाव सकती है ।
1237	neu	डूअल कोर प्रोसेसर जो ARM कोर्टेक्स A8 आर्किटैक्चर आधारित है  और 1.2 GHz पर चलता है , ने इस फनबुक को तेज और हल्के व मध्यम दर्जे के कई काम एक साथ की ताकत दी है ।  
1238	neg	इस प्रोसेसर के साथ 512 MB की DDR3 RAM है  जो इस डिवाइस के लिए जरूरी भी है , लेकिन हमें लगता है । कि इस डिवाइस को और तेजी से कार्य करने के लिए कुछ अधिक RAM की जरूरत है । 
1239	neu	इस डिवाइस पर गूगल एंड्रॉयड आईस क्रीम सैंडविच 4.0 ऑपरेटिंग सिस्टम अपने शुरूआती रूप में काम कर रहा है , जिसके साथ कोई अन्य यूजर इंटरफेस नहीं है ।  
1240	neu	अब जबकि ऐसी डिवाइसेज के लिए ICS बन गए हैं जिनमें सिर्फ जरूरी या बिल्कुल भी हार्डवेयर बटन न हों, फिर भी फनबुक के साथ तीन हार्डवेयर बटन दिए गए हैं। 
1241	neg	अधिक बटन होने से किसी तरह का नुकसान नहीं है  पर इससे इस डिवाइस के लुक्स में कमी जरूर आई है ।
1242	neu	फनबुक ऑफिशियली गूगल प्ले रजिस्टर्ड डिवाइस है  मतलब इस पर सभी कॉम्पिटेबल एप्पलीकेशन्स डाउनलोड और इस्तेमाल की जा सकती हैं। 
1243	con	सामान्य परिस्थितियों में डिवाइस अच्छा प्रदर्शन करती है  लेकिन जैसी ही आप इस पर मल्टी टास्किंग या कई एप्पलीकेशन्स का इस्तेमाल कर काम बढ़ाते हैं अपनी कम RAM के चलते यह डिवाइस धीमी होने लगती है ।  
1244	neu	इस डिवाइस का ऑपरेटिंग सिस्टम ऑप्टिमाइजेशन अपने आप ऑन हो जाता है , जिससे आपको कॉम्पेटिबिलिटी की समस्या नहीं होती है । 
1245	pos	इसका 1.2 Ghz के प्रोसेसर पर हर तरह का काम कर सकते हैं, चाहे वो गेमिंग हो या मल्टीमीडिया, आसानी से किया जा सकता है । 
	neg	RAM मेमोरी की कमी बारंबार दिखती है ।  
1246	neg	टैम्पल रन खेलने के दौरान, इस टैबलेट ने लोड होने में बहुत अधिक समय लिया और यह एक झटके के साथ स्टार्ट हो कर ICS आधारित टैबलेट जो 1 GB RAM पर चलती हैं, के मुकाबले धीमी गति से रीलोड होने लगी।
1247	pos	माइक्रोमैक्स फनबुक में लगी ICS 4.0 के चलते इसका मल्टीमीडिया प्रदर्शन शानदार है  क्योंकि इसकी ज्यादाकर एप्पलीकेशन्स SD कार्ड पर इंस्टॉल होने से डिवाइस की सिस्टम मेमोरी में अधिक जगह रहती है , जिससे यह तेज गति से कार्य करती है । 
