फेसबुक	0	6	फ	फे	फेस	क	ुक	बुक	0	फ	े	स	ब	ु	फे	ेस	सब	बु	ुक	फेस	ेसब	सबु	बुक	ुक_	फेसब	ेसबु	सबुक	बुक_	ुक__	फेसबु	ेसबुक	सबुक_	बुक__	ुक___	NULL	NULL	का	सिक्योरिटी	0
पतली	0	4	प	पत	पतल	ी	ली	तली	0	प	त	ल	ी	_	पत	तल	ली	ी_	__	पतल	तली	ली_	ी__	___	पतली	तली_	ली__	ी___	____	पतली_	तली__	ली___	ी____	_____	चारो	ओर	क्रोम	की	0
क्रोम	0	5	क	क्	क्र	म	ोम	रोम	0	क	्	र	ो	म	क्	्र	रो	ोम	म_	क्र	्रो	रोम	ोम_	म__	क्रो	्रोम	रोम_	ोम__	म___	क्रोम	्रोम_	रोम__	ोम___	म____	ओर	पतली	की	पट्टी	0
की	1	2	क	की	NULL	ी	की	NULL	0	क	ी	_	_	_	की	ी_	__	__	__	की_	ी__	___	___	___	की__	ी___	____	____	____	की___	ी____	_____	_____	_____	पतली	क्रोम	पट्टी	का	0
पट्टी	0	5	प	पट	पट्	ी	टी	्टी	0	प	ट	्	ट	ी	पट	ट्	्ट	टी	ी_	पट्	ट्ट	्टी	टी_	ी__	पट्ट	ट्टी	्टी_	टी__	ी___	पट्टी	ट्टी_	्टी__	टी___	ी____	क्रोम	की	का	घेरा	0
का	1	2	क	का	NULL	ा	का	NULL	1	क	ा	_	_	_	का	ा_	__	__	__	का_	ा__	___	___	___	का__	ा___	____	____	____	का___	ा____	_____	_____	_____	की	पट्टी	घेरा	है	0
घेरा	0	4	घ	घे	घेर	ा	रा	ेरा	0	घ	े	र	ा	_	घे	ेर	रा	ा_	__	घेर	ेरा	रा_	ा__	___	घेरा	ेरा_	रा__	ा___	____	घेरा_	ेरा__	रा___	ा____	_____	पट्टी	का	है	जिसके	0
है	1	2	ह	है	NULL	ै	है	NULL	0	ह	ै	_	_	_	है	ै_	__	__	__	है_	ै__	___	___	___	है__	ै___	____	____	____	है___	ै____	_____	_____	_____	का	घेरा	जिसके	चारों	0
जिसके	0	5	ज	जि	जिस	े	के	सके	0	ज	ि	स	क	े	जि	िस	सक	के	े_	जिस	िसक	सके	के_	े__	जिसक	िसके	सके_	के__	े___	जिसके	िसके_	सके__	के___	े____	घेरा	है	चारों	ओर	0
चारों	0	5	च	चा	चार	ं	ों	रों	0	च	ा	र	ो	ं	चा	ार	रो	ों	ं_	चार	ारो	रों	ों_	ं__	चारो	ारों	रों_	ों__	ं___	चारों	ारों_	रों__	ों___	ं____	है	जिसके	ओर	2	0
ओर	0	2	ओ	ओर	NULL	र	ओर	NULL	0	ओ	र	_	_	_	ओर	र_	__	__	__	ओर_	र__	___	___	___	ओर__	र___	____	____	____	ओर___	र____	_____	_____	_____	जिसके	चारों	2	इंची	0
2	0	1	2	NULL	NULL	2	NULL	NULL	0	2	_	_	_	_	2_	__	__	__	__	2__	___	___	___	___	2___	____	____	____	____	2____	_____	_____	_____	_____	चारों	ओर	इंची	उभरा	0
इंची	0	4	इ	इं	इंच	ी	ची	ंची	0	इ	ं	च	ी	_	इं	ंच	ची	ी_	__	इंच	ंची	ची_	ी__	___	इंची	ंची_	ची__	ी___	____	इंची_	ंची__	ची___	ी____	_____	ओर	2	उभरा	हुआ	0
उभरा	0	4	उ	उभ	उभर	ा	रा	भरा	0	उ	भ	र	ा	_	उभ	भर	रा	ा_	__	उभर	भरा	रा_	ा__	___	उभरा	भरा_	रा__	ा___	____	उभरा_	भरा__	रा___	ा____	_____	2	इंची	हुआ	प्लेटफार्म	0
हुआ	1	3	ह	हु	हुआ	आ	ुआ	हुआ	0	ह	ु	आ	_	_	हु	ुआ	आ_	__	__	हुआ	ुआ_	आ__	___	___	हुआ_	ुआ__	आ___	____	____	हुआ__	ुआ___	आ____	_____	_____	इंची	उभरा	प्लेटफार्म	है	0
प्लेटफार्म	0	10	प	प्	प्ल	म	्म	र्म	0	प	्	ल	े	ट	प्	्ल	ले	ेट	टफ	प्ल	्ले	लेट	ेटफ	टफा	प्ले	्लेट	लेटफ	ेटफा	टफार	प्लेट	्लेटफ	लेटफा	ेटफार	टफार्	उभरा	हुआ	है	NULL	0
है	1	2	ह	है	NULL	ै	है	NULL	0	ह	ै	_	_	_	है	ै_	__	__	__	है_	ै__	___	___	___	है__	ै___	____	____	____	है___	ै____	_____	_____	_____	हुआ	प्लेटफार्म	NULL	NULL	0
EOL
आईटैब	0	5	आ	आई	आईट	ब	ैब	टैब	0	आ	ई	ट	ै	ब	आई	ईट	टै	ैब	ब_	आईट	ईटै	टैब	ैब_	ब__	आईटै	ईटैब	टैब_	ैब__	ब___	आईटैब	ईटैब_	टैब__	ैब___	ब____	NULL	NULL	में	512	0
में	1	3	म	मे	में	ं	ें	में	0	म	े	ं	_	_	मे	ें	ं_	__	__	में	ें_	ं__	___	___	में_	ें__	ं___	____	____	में__	ें___	ं____	_____	_____	NULL	आईटैब	512	एमबी	0
512	0	3	5	51	512	2	12	512	0	5	1	2	_	_	51	12	2_	__	__	512	12_	2__	___	___	512_	12__	2___	____	____	512__	12___	2____	_____	_____	आईटैब	में	एमबी	की	0
एमबी	0	4	ए	एम	एमब	ी	बी	मबी	0	ए	म	ब	ी	_	एम	मब	बी	ी_	__	एमब	मबी	बी_	ी__	___	एमबी	मबी_	बी__	ी___	____	एमबी_	मबी__	बी___	ी____	_____	में	512	की	मेमोरी	0
की	1	2	क	की	NULL	ी	की	NULL	0	क	ी	_	_	_	की	ी_	__	__	__	की_	ी__	___	___	___	की__	ी___	____	____	____	की___	ी____	_____	_____	_____	512	एमबी	मेमोरी	लगी	0
मेमोरी	0	6	म	मे	मेम	ी	री	ोरी	1	म	े	म	ो	र	मे	ेम	मो	ोर	री	मेम	ेमो	मोर	ोरी	री_	मेमो	ेमोर	मोरी	ोरी_	री__	मेमोर	ेमोरी	मोरी_	ोरी__	री___	एमबी	की	लगी	है	0
लगी	0	3	ल	लग	लगी	ी	गी	लगी	0	ल	ग	ी	_	_	लग	गी	ी_	__	__	लगी	गी_	ी__	___	___	लगी_	गी__	ी___	____	____	लगी__	गी___	ी____	_____	_____	की	मेमोरी	है	इसका	0
है	1	2	ह	है	NULL	ै	है	NULL	0	ह	ै	_	_	_	है	ै_	__	__	__	है_	ै__	___	___	___	है__	ै___	____	____	____	है___	ै____	_____	_____	_____	मेमोरी	लगी	इसका	यह	0
इसका	1	4	इ	इस	इसक	ा	का	सका	0	इ	स	क	ा	_	इस	सक	का	ा_	__	इसक	सका	का_	ा__	___	इसका	सका_	का__	ा___	____	इसका_	सका__	का___	ा____	_____	लगी	है	यह	प्रोसेसर	0
यह	1	2	य	यह	NULL	ह	यह	NULL	0	य	ह	_	_	_	यह	ह_	__	__	__	यह_	ह__	___	___	___	यह__	ह___	____	____	____	यह___	ह____	_____	_____	_____	है	इसका	प्रोसेसर	और	0
प्रोसेसर	0	8	प	प्	प्र	र	सर	ेसर	1	प	्	र	ो	स	प्	्र	रो	ोस	से	प्र	्रो	रोस	ोसे	सेस	प्रो	्रोस	रोसे	ोसेस	सेसर	प्रोस	्रोसे	रोसेस	ोसेसर	सेसर_	इसका	यह	और	रैम	B_ASP
और	1	2	औ	और	NULL	र	और	NULL	0	औ	र	_	_	_	और	र_	__	__	__	और_	र__	___	___	___	और__	र___	____	____	____	और___	र____	_____	_____	_____	यह	प्रोसेसर	रैम	का	I_ASP
रैम	0	3	र	रै	रैम	म	ैम	रैम	1	र	ै	म	_	_	रै	ैम	म_	__	__	रैम	ैम_	म__	___	___	रैम_	ैम__	म___	____	____	रैम__	ैम___	म____	_____	_____	प्रोसेसर	और	का	संयोजन	I_ASP
का	1	2	क	का	NULL	ा	का	NULL	1	क	ा	_	_	_	का	ा_	__	__	__	का_	ा__	___	___	___	का__	ा___	____	____	____	का___	ा____	_____	_____	_____	और	रैम	संयोजन	इसे	0
संयोजन	0	6	स	सं	संय	न	जन	ोजन	0	स	ं	य	ो	ज	सं	ंय	यो	ोज	जन	संय	ंयो	योज	ोजन	जन_	संयो	ंयोज	योजन	ोजन_	जन__	संयोज	ंयोजन	योजन_	ोजन__	जन___	रैम	का	इसे	एंड्रायड	0
इसे	1	3	इ	इस	इसे	े	से	इसे	0	इ	स	े	_	_	इस	से	े_	__	__	इसे	से_	े__	___	___	इसे_	से__	े___	____	____	इसे__	से___	े____	_____	_____	का	संयोजन	एंड्रायड	4.0	0
एंड्रायड	0	8	ए	एं	एंड	ड	यड	ायड	0	ए	ं	ड	्	र	एं	ंड	ड्	्र	रा	एंड	ंड्	ड्र	्रा	राय	एंड्	ंड्र	ड्रा	्राय	रायड	एंड्र	ंड्रा	ड्राय	्रायड	रायड_	संयोजन	इसे	4.0	आईसीएस	0
4.0	0	3	4	4.	4.0	0	.0	4.0	0	4	.	0	_	_	4.	.0	0_	__	__	4.0	.0_	0__	___	___	4.0_	.0__	0___	____	____	4.0__	.0___	0____	_____	_____	इसे	एंड्रायड	आईसीएस	अपग्रेड	0
आईसीएस	0	6	आ	आई	आईस	स	एस	ीएस	0	आ	ई	स	ी	ए	आई	ईस	सी	ीए	एस	आईस	ईसी	सीए	ीएस	एस_	आईसी	ईसीए	सीएस	ीएस_	एस__	आईसीए	ईसीएस	सीएस_	ीएस__	एस___	एंड्रायड	4.0	अपग्रेड	के	0
अपग्रेड	0	7	अ	अप	अपग	ड	ेड	रेड	0	अ	प	ग	्	र	अप	पग	ग्	्र	रे	अपग	पग्	ग्र	्रे	रेड	अपग्	पग्र	ग्रे	्रेड	रेड_	अपग्र	पग्रे	ग्रेड	्रेड_	रेड__	4.0	आईसीएस	के	लिए	0
के	1	2	क	के	NULL	े	के	NULL	0	क	े	_	_	_	के	े_	__	__	__	के_	े__	___	___	___	के__	े___	____	____	____	के___	े____	_____	_____	_____	आईसीएस	अपग्रेड	लिए	उपयुक्त	0
लिए	1	3	ल	लि	लिए	ए	िए	लिए	0	ल	ि	ए	_	_	लि	िए	ए_	__	__	लिए	िए_	ए__	___	___	लिए_	िए__	ए___	____	____	लिए__	िए___	ए____	_____	_____	अपग्रेड	के	उपयुक्त	बनाता	0
उपयुक्त	0	7	उ	उप	उपय	त	्त	क्त	0	उ	प	य	ु	क	उप	पय	यु	ुक	क्	उपय	पयु	युक	ुक्	क्त	उपयु	पयुक	युक्	ुक्त	क्त_	उपयुक	पयुक्	युक्त	ुक्त_	क्त__	के	लिए	बनाता	है	0
बनाता	0	5	ब	बन	बना	ा	ता	ाता	0	ब	न	ा	त	ा	बन	ना	ात	ता	ा_	बना	नात	ाता	ता_	ा__	बनात	नाता	ाता_	ता__	ा___	बनाता	नाता_	ाता__	ता___	ा____	लिए	उपयुक्त	है	NULL	0
है	1	2	ह	है	NULL	ै	है	NULL	0	ह	ै	_	_	_	है	ै_	__	__	__	है_	ै__	___	___	___	है__	ै___	____	____	____	है___	ै____	_____	_____	_____	उपयुक्त	बनाता	NULL	NULL	0
EOL
इमेज	0	4	इ	इम	इमे	ज	ेज	मेज	0	इ	म	े	ज	_	इम	मे	ेज	ज_	__	इमे	मेज	ेज_	ज__	___	इमेज	मेज_	ेज__	ज___	____	इमेज_	मेज__	ेज___	ज____	_____	NULL	NULL	तथा	वीडियो	B_ASP
तथा	0	3	त	तथ	तथा	ा	था	तथा	0	त	थ	ा	_	_	तथ	था	ा_	__	__	तथा	था_	ा__	___	___	तथा_	था__	ा___	____	____	तथा__	था___	ा____	_____	_____	NULL	इमेज	वीडियो	वास्तव	I_ASP
वीडियो	0	6	व	वी	वीड	ो	यो	ियो	1	व	ी	ड	ि	य	वी	ीड	डि	िय	यो	वीड	ीडि	डिय	ियो	यो_	वीडि	ीडिय	डियो	ियो_	यो__	वीडिय	ीडियो	डियो_	ियो__	यो___	इमेज	तथा	वास्तव	में	I_ASP
वास्तव	0	6	व	वा	वास	व	तव	्तव	0	व	ा	स	्	त	वा	ास	स्	्त	तव	वास	ास्	स्त	्तव	तव_	वास्	ास्त	स्तव	्तव_	तव__	वास्त	ास्तव	स्तव_	्तव__	तव___	तथा	वीडियो	में	अच्छे	0
में	1	3	म	मे	में	ं	ें	में	0	म	े	ं	_	_	मे	ें	ं_	__	__	में	ें_	ं__	___	___	में_	ें__	ं___	____	____	में__	ें___	ं____	_____	_____	वीडियो	वास्तव	अच्छे	आते	0
अच्छे	0	5	अ	अच	अच्	े	छे	्छे	0	अ	च	्	छ	े	अच	च्	्छ	छे	े_	अच्	च्छ	्छे	छे_	े__	अच्छ	च्छे	्छे_	छे__	े___	अच्छे	च्छे_	्छे__	छे___	े____	वास्तव	में	आते	है	0
आते	0	3	आ	आत	आते	े	ते	आते	0	आ	त	े	_	_	आत	ते	े_	__	__	आते	ते_	े__	___	___	आते_	ते__	े___	____	____	आते__	ते___	े____	_____	_____	में	अच्छे	है	NULL	0
है	1	2	ह	है	NULL	ै	है	NULL	0	ह	ै	_	_	_	है	ै_	__	__	__	है_	ै__	___	___	___	है__	ै___	____	____	____	है___	ै____	_____	_____	_____	अच्छे	आते	NULL	NULL	0
EOL
रंग	0	3	र	रं	रंग	ग	ंग	रंग	1	र	ं	ग	_	_	रं	ंग	ग_	__	__	रंग	ंग_	ग__	___	___	रंग_	ंग__	ग___	____	____	रंग__	ंग___	ग____	_____	_____	NULL	NULL	तथा	तीखापन	B_ASP
तथा	0	3	त	तथ	तथा	ा	था	तथा	0	त	थ	ा	_	_	तथ	था	ा_	__	__	तथा	था_	ा__	___	___	तथा_	था__	ा___	____	____	तथा__	था___	ा____	_____	_____	NULL	रंग	तीखापन	भी	I_ASP
तीखापन	0	6	त	ती	तीख	न	पन	ापन	0	त	ी	ख	ा	प	ती	ीख	खा	ाप	पन	तीख	ीखा	खाप	ापन	पन_	तीखा	ीखाप	खापन	ापन_	पन__	तीखाप	ीखापन	खापन_	ापन__	पन___	रंग	तथा	भी	ठीक	I_ASP
भी	0	2	भ	भी	NULL	ी	भी	NULL	0	भ	ी	_	_	_	भी	ी_	__	__	__	भी_	ी__	___	___	___	भी__	ी___	____	____	____	भी___	ी____	_____	_____	_____	तथा	तीखापन	ठीक	से	0
ठीक	0	3	ठ	ठी	ठीक	क	ीक	ठीक	0	ठ	ी	क	_	_	ठी	ीक	क_	__	__	ठीक	ीक_	क__	___	___	ठीक_	ीक__	क___	____	____	ठीक__	ीक___	क____	_____	_____	तीखापन	भी	से	डिसप्ले	0
से	1	2	स	से	NULL	े	से	NULL	0	स	े	_	_	_	से	े_	__	__	__	से_	े__	___	___	___	से__	े___	____	____	____	से___	े____	_____	_____	_____	भी	ठीक	डिसप्ले	होते	0
डिसप्ले	0	7	ड	डि	डिस	े	ले	्ले	1	ड	ि	स	प	्	डि	िस	सप	प्	्ल	डिस	िसप	सप्	प्ल	्ले	डिसप	िसप्	सप्ल	प्ले	्ले_	डिसप्	िसप्ल	सप्ले	प्ले_	्ले__	ठीक	से	होते	हैं	0
होते	1	4	ह	हो	होत	े	ते	ोते	0	ह	ो	त	े	_	हो	ोत	ते	े_	__	होत	ोते	ते_	े__	___	होते	ोते_	ते__	े___	____	होते_	ोते__	ते___	े____	_____	से	डिसप्ले	हैं	NULL	0
हैं	1	3	ह	है	हैं	ं	ैं	हैं	0	ह	ै	ं	_	_	है	ैं	ं_	__	__	हैं	ैं_	ं__	___	___	हैं_	ैं__	ं___	____	____	हैं__	ैं___	ं____	_____	_____	डिसप्ले	होते	NULL	NULL	0
EOL
कुल	1	3	क	कु	कुल	ल	ुल	कुल	0	क	ु	ल	_	_	कु	ुल	ल_	__	__	कुल	ुल_	ल__	___	___	कुल_	ुल__	ल___	____	____	कुल__	ुल___	ल____	_____	_____	NULL	NULL	मिला	कर	0
मिला	0	4	म	मि	मिल	ा	ला	िला	0	म	ि	ल	ा	_	मि	िल	ला	ा_	__	मिल	िला	ला_	ा__	___	मिला	िला_	ला__	ा___	____	मिला_	िला__	ला___	ा____	_____	NULL	कुल	कर	डिवाइस	0
कर	1	2	क	कर	NULL	र	कर	NULL	0	क	र	_	_	_	कर	र_	__	__	__	कर_	र__	___	___	___	कर__	र___	____	____	____	कर___	र____	_____	_____	_____	कुल	मिला	डिवाइस	की	0
डिवाइस	0	6	ड	डि	डिव	स	इस	ाइस	0	ड	ि	व	ा	इ	डि	िव	वा	ाइ	इस	डिव	िवा	वाइ	ाइस	इस_	डिवा	िवाइ	वाइस	ाइस_	इस__	डिवाइ	िवाइस	वाइस_	ाइस__	इस___	मिला	कर	की	बिल्ड	0
की	1	2	क	की	NULL	ी	की	NULL	0	क	ी	_	_	_	की	ी_	__	__	__	की_	ी__	___	___	___	की__	ी___	____	____	____	की___	ी____	_____	_____	_____	कर	डिवाइस	बिल्ड	क्वॉलिटी	0
बिल्ड	0	5	ब	बि	बिल	ड	्ड	ल्ड	0	ब	ि	ल	्	ड	बि	िल	ल्	्ड	ड_	बिल	िल्	ल्ड	्ड_	ड__	बिल्	िल्ड	ल्ड_	्ड__	ड___	बिल्ड	िल्ड_	ल्ड__	्ड___	ड____	डिवाइस	की	क्वॉलिटी	शानदार	B_ASP
क्वॉलिटी	0	8	क	क्	क्व	ी	टी	िटी	0	क	्	व	ॉ	ल	क्	्व	वॉ	ॉल	लि	क्व	्वॉ	वॉल	ॉलि	लिट	क्वॉ	्वॉल	वॉलि	ॉलिट	लिटी	क्वॉल	्वॉलि	वॉलिट	ॉलिटी	लिटी_	की	बिल्ड	शानदार	है	I_ASP
शानदार	0	6	श	शा	शान	र	ार	दार	0	श	ा	न	द	ा	शा	ान	नद	दा	ार	शान	ानद	नदा	दार	ार_	शानद	ानदा	नदार	दार_	ार__	शानदा	ानदार	नदार_	दार__	ार___	बिल्ड	क्वॉलिटी	है	लेकिन	0
है	1	2	ह	है	NULL	ै	है	NULL	0	ह	ै	_	_	_	है	ै_	__	__	__	है_	ै__	___	___	___	है__	ै___	____	____	____	है___	ै____	_____	_____	_____	क्वॉलिटी	शानदार	लेकिन	अपने	0
लेकिन	0	5	ल	ले	लेक	न	िन	किन	0	ल	े	क	ि	न	ले	ेक	कि	िन	न_	लेक	ेकि	किन	िन_	न__	लेकि	ेकिन	किन_	िन__	न___	लेकिन	ेकिन_	किन__	िन___	न____	शानदार	है	अपने	बड़े	0
अपने	1	4	अ	अप	अपन	े	ने	पने	0	अ	प	न	े	_	अप	पन	ने	े_	__	अपन	पने	ने_	े__	___	अपने	पने_	ने__	े___	____	अपने_	पने__	ने___	े____	_____	है	लेकिन	बड़े	साइज	0
बड़े	0	4	ब	बड	बड़	े	़े	ड़े	0	ब	ड	़	े	_	बड	ड़	़े	े_	__	बड़	ड़े	़े_	े__	___	बड़े	ड़े_	़े__	े___	____	बड़े_	ड़े__	़े___	े____	_____	लेकिन	अपने	साइज	के	0
साइज	0	4	स	सा	साइ	ज	इज	ाइज	1	स	ा	इ	ज	_	सा	ाइ	इज	ज_	__	साइ	ाइज	इज_	ज__	___	साइज	ाइज_	इज__	ज___	____	साइज_	ाइज__	इज___	ज____	_____	अपने	बड़े	के	चलते	B_ASP
के	1	2	क	के	NULL	े	के	NULL	0	क	े	_	_	_	के	े_	__	__	__	के_	े__	___	___	___	के__	े___	____	____	____	के___	े____	_____	_____	_____	बड़े	साइज	चलते	इसके	0
चलते	0	4	च	चल	चलत	े	ते	लते	0	च	ल	त	े	_	चल	लत	ते	े_	__	चलत	लते	ते_	े__	___	चलते	लते_	ते__	े___	____	चलते_	लते__	ते___	े____	_____	साइज	के	इसके	गिरने	0
इसके	1	4	इ	इस	इसक	े	के	सके	0	इ	स	क	े	_	इस	सक	के	े_	__	इसक	सके	के_	े__	___	इसके	सके_	के__	े___	____	इसके_	सके__	के___	े____	_____	के	चलते	गिरने	पर	0
गिरने	0	5	ग	गि	गिर	े	ने	रने	0	ग	ि	र	न	े	गि	िर	रन	ने	े_	गिर	िरन	रने	ने_	े__	गिरन	िरने	रने_	ने__	े___	गिरने	िरने_	रने__	ने___	े____	चलते	इसके	पर	टूटने	0
पर	1	2	प	पर	NULL	र	पर	NULL	0	प	र	_	_	_	पर	र_	__	__	__	पर_	र__	___	___	___	पर__	र___	____	____	____	पर___	र____	_____	_____	_____	इसके	गिरने	टूटने	की	0
टूटने	0	5	ट	टू	टूट	े	ने	टने	0	ट	ू	ट	न	े	टू	ूट	टन	ने	े_	टूट	ूटन	टने	ने_	े__	टूटन	ूटने	टने_	ने__	े___	टूटने	ूटने_	टने__	ने___	े____	गिरने	पर	की	संभावना	0
की	1	2	क	की	NULL	ी	की	NULL	0	क	ी	_	_	_	की	ी_	__	__	__	की_	ी__	___	___	___	की__	ी___	____	____	____	की___	ी____	_____	_____	_____	पर	टूटने	संभावना	है	0
संभावना	0	7	स	सं	संभ	ा	ना	वना	0	स	ं	भ	ा	व	सं	ंभ	भा	ाव	वन	संभ	ंभा	भाव	ावन	वना	संभा	ंभाव	भावन	ावना	वना_	संभाव	ंभावन	भावना	ावना_	वना__	टूटने	की	है	NULL	0
है	1	2	ह	है	NULL	ै	है	NULL	0	ह	ै	_	_	_	है	ै_	__	__	__	है_	ै__	___	___	___	है__	ै___	____	____	____	है___	ै____	_____	_____	_____	की	संभावना	NULL	NULL	0
EOL
डिवाइस	0	6	ड	डि	डिव	स	इस	ाइस	0	ड	ि	व	ा	इ	डि	िव	वा	ाइ	इस	डिव	िवा	वाइ	ाइस	इस_	डिवा	िवाइ	वाइस	ाइस_	इस__	डिवाइ	िवाइस	वाइस_	ाइस__	इस___	NULL	NULL	में	सिंपल	0
में	1	3	म	मे	में	ं	ें	में	0	म	े	ं	_	_	मे	ें	ं_	__	__	में	ें_	ं__	___	___	में_	ें__	ं___	____	____	में__	ें___	ं____	_____	_____	NULL	डिवाइस	सिंपल	इंटरफेस	0
सिंपल	0	5	स	सि	सिं	ल	पल	ंपल	0	स	ि	ं	प	ल	सि	िं	ंप	पल	ल_	सिं	िंप	ंपल	पल_	ल__	सिंप	िंपल	ंपल_	पल__	ल___	सिंपल	िंपल_	ंपल__	पल___	ल____	डिवाइस	में	इंटरफेस	और	0
इंटरफेस	0	7	इ	इं	इंट	स	ेस	फेस	1	इ	ं	ट	र	फ	इं	ंट	टर	रफ	फे	इंट	ंटर	टरफ	रफे	फेस	इंटर	ंटरफ	टरफे	रफेस	फेस_	इंटरफ	ंटरफे	टरफेस	रफेस_	फेस__	में	सिंपल	और	तीन	B_ASP
और	1	2	औ	और	NULL	र	और	NULL	0	औ	र	_	_	_	और	र_	__	__	__	और_	र__	___	___	___	और__	र___	____	____	____	और___	र____	_____	_____	_____	सिंपल	इंटरफेस	तीन	फिजिकल	0
तीन	0	3	त	ती	तीन	न	ीन	तीन	0	त	ी	न	_	_	ती	ीन	न_	__	__	तीन	ीन_	न__	___	___	तीन_	ीन__	न___	____	____	तीन__	ीन___	न____	_____	_____	इंटरफेस	और	फिजिकल	बटन	0
फिजिकल	0	6	फ	फि	फिज	ल	कल	िकल	0	फ	ि	ज	ि	क	फि	िज	जि	िक	कल	फिज	िजि	जिक	िकल	कल_	फिजि	िजिक	जिकल	िकल_	कल__	फिजिक	िजिकल	जिकल_	िकल__	कल___	और	तीन	बटन	हैं	B_ASP
बटन	0	3	ब	बट	बटन	न	टन	बटन	1	ब	ट	न	_	_	बट	टन	न_	__	__	बटन	टन_	न__	___	___	बटन_	टन__	न___	____	____	बटन__	टन___	न____	_____	_____	तीन	फिजिकल	हैं	जो	I_ASP
हैं	1	3	ह	है	हैं	ं	ैं	हैं	0	ह	ै	ं	_	_	है	ैं	ं_	__	__	हैं	ैं_	ं__	___	___	हैं_	ैं__	ं___	____	____	हैं__	ैं___	ं____	_____	_____	फिजिकल	बटन	जो	सभी	0
जो	1	2	ज	जो	NULL	ो	जो	NULL	0	ज	ो	_	_	_	जो	ो_	__	__	__	जो_	ो__	___	___	___	जो__	ो___	____	____	____	जो___	ो____	_____	_____	_____	बटन	हैं	सभी	दायें	0
सभी	1	3	स	सभ	सभी	ी	भी	सभी	0	स	भ	ी	_	_	सभ	भी	ी_	__	__	सभी	भी_	ी__	___	___	सभी_	भी__	ी___	____	____	सभी__	भी___	ी____	_____	_____	हैं	जो	दायें	ओर	0
दायें	0	5	द	दा	दाय	ं	ें	यें	0	द	ा	य	े	ं	दा	ाय	ये	ें	ं_	दाय	ाये	यें	ें_	ं__	दाये	ायें	यें_	ें__	ं___	दायें	ायें_	यें__	ें___	ं____	जो	सभी	ओर	लगे	0
ओर	0	2	ओ	ओर	NULL	र	ओर	NULL	0	ओ	र	_	_	_	ओर	र_	__	__	__	ओर_	र__	___	___	___	ओर__	र___	____	____	____	ओर___	र____	_____	_____	_____	सभी	दायें	लगे	हैं	0
लगे	0	3	ल	लग	लगे	े	गे	लगे	0	ल	ग	े	_	_	लग	गे	े_	__	__	लगे	गे_	े__	___	___	लगे_	गे__	े___	____	____	लगे__	गे___	े____	_____	_____	दायें	ओर	हैं	NULL	0
हैं	1	3	ह	है	हैं	ं	ैं	हैं	0	ह	ै	ं	_	_	है	ैं	ं_	__	__	हैं	ैं_	ं__	___	___	हैं_	ैं__	ं___	____	____	हैं__	ैं___	ं____	_____	_____	ओर	लगे	NULL	NULL	0
EOL
गेमिंग	0	6	ग	गे	गेम	ग	ंग	िंग	1	ग	े	म	ि	ं	गे	ेम	मि	िं	ंग	गेम	ेमि	मिं	िंग	ंग_	गेमि	ेमिं	मिंग	िंग_	ंग__	गेमिं	ेमिंग	मिंग_	िंग__	ंग___	NULL	NULL	और	मल्टीटास्किंग	B_ASP
और	1	2	औ	और	NULL	र	और	NULL	0	औ	र	_	_	_	और	र_	__	__	__	और_	र__	___	___	___	और__	र___	____	____	____	और___	र____	_____	_____	_____	NULL	गेमिंग	मल्टीटास्किंग	दोनों	I_ASP
मल्टीटास्किंग	0	13	म	मल	मल्	ग	ंग	िंग	1	म	ल	्	ट	ी	मल	ल्	्ट	टी	ीट	मल्	ल्ट	्टी	टीट	ीटा	मल्ट	ल्टी	्टीट	टीटा	ीटास	मल्टी	ल्टीट	्टीटा	टीटास	ीटास्	गेमिंग	और	दोनों	तेज	I_ASP
दोनों	0	5	द	दो	दोन	ं	ों	नों	0	द	ो	न	ो	ं	दो	ोन	नो	ों	ं_	दोन	ोनो	नों	ों_	ं__	दोनो	ोनों	नों_	ों__	ं___	दोनों	ोनों_	नों__	ों___	ं____	और	मल्टीटास्किंग	तेज	हैं	0
तेज	0	3	त	ते	तेज	ज	ेज	तेज	0	त	े	ज	_	_	ते	ेज	ज_	__	__	तेज	ेज_	ज__	___	___	तेज_	ेज__	ज___	____	____	तेज__	ेज___	ज____	_____	_____	मल्टीटास्किंग	दोनों	हैं	NULL	0
हैं	1	3	ह	है	हैं	ं	ैं	हैं	0	ह	ै	ं	_	_	है	ैं	ं_	__	__	हैं	ैं_	ं__	___	___	हैं_	ैं__	ं___	____	____	हैं__	ैं___	ं____	_____	_____	दोनों	तेज	NULL	NULL	0
EOL
डिवाइस	0	6	ड	डि	डिव	स	इस	ाइस	0	ड	ि	व	ा	इ	डि	िव	वा	ाइ	इस	डिव	िवा	वाइ	ाइस	इस_	डिवा	िवाइ	वाइस	ाइस_	इस__	डिवाइ	िवाइस	वाइस_	ाइस__	इस___	NULL	NULL	इंटरनेट	से	0
इंटरनेट	0	7	इ	इं	इंट	ट	ेट	नेट	0	इ	ं	ट	र	न	इं	ंट	टर	रन	ने	इंट	ंटर	टरन	रने	नेट	इंटर	ंटरन	टरने	रनेट	नेट_	इंटरन	ंटरने	टरनेट	रनेट_	नेट__	NULL	डिवाइस	से	कनेक्ट	0
से	1	2	स	से	NULL	े	से	NULL	0	स	े	_	_	_	से	े_	__	__	__	से_	े__	___	___	___	से__	े___	____	____	____	से___	े____	_____	_____	_____	डिवाइस	इंटरनेट	कनेक्ट	होने	0
